URL,letter,primary_color,secondary_colors,class,is_error,error_type,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_084_R_TC_46/15,2065,327,1237/pct:40/0/default.jpg",,,,,T,PT,16II,84 R,15,2065,327,1237,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_093_R_TC_46/27,2340,322,432/pct:40/0/default.jpg",C,blue,yellow,D,,,628,93 R,27,2340,322,432,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_129_R_TC_46/2447,4945,375,2160/pct:40/0/default.jpg",S,blue,red,D,,,16II,129 R,2447,4945,375,2160,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_082_V_TC_46/550,1105,552,1697/pct:40/0/default.jpg",,,,,T,MC,402,82 V,550,1105,552,1697,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_148_TC_46/1465,1172,362,582/pct:40/0/default.jpg",L,blue,,S,,,51,148,1465,1172,362,582,
"https://stacks.stanford.edu/image/iiif/bh709gt4292%2F274_108_R_TC_46/2,2595,1290,2660/pct:40/0/default.jpg",O,blue,red; green; yellow,M,,,274,108 R,2,2595,1290,2660,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_070_R_TC_46/2202,5502,465,1455/pct:40/0/default.jpg",I,red,blue,D,,,29,70 R,2202,5502,465,1455,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_62_R_TC_46/157,1195,765,1907/pct:40/0/default.jpg",A,blue,red,D,,,83,62 R,157,1195,765,1907,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_117_V_TC_46/1685,5877,860,1005/pct:40/0/default.jpg",G,blue,red,D,,,11,117 V,1685,5877,860,1005,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_096_R_TC_46/2492,2000,395,765/pct:40/0/default.jpg",F,blue,,S,,,511,96 R,2492,2000,395,765,
"https://stacks.stanford.edu/image/iiif/rb035hx9922%2F67_9_V_TC_46/3340,507,347,515/pct:40/0/default.jpg",S,blue,yellow,D,,,67,9 V,3340,507,347,515,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_539_V_TC_46/2402,3962,697,1660/pct:40/0/default.jpg",P,red,blue; green; yellow,I,,,463,539 V,2402,3962,697,1660,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_230_V_TC_46/1157,1302,382,380/pct:40/0/default.jpg",E,red,blue,D,,,16II,230 V,1157,1302,382,380,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_283_R_TC_46/312,922,360,767/pct:40/0/default.jpg",F,blue,red,D,,,10,283 R,312,922,360,767,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_40_V_TC_46/1387,2567,367,527/pct:40/0/default.jpg",U,blue,red; green,M,,,72,40 V,1387,2567,367,527,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_5_R_TC_46/525,2457,350,315/pct:40/0/default.jpg",D,blue,red,D,,,49,5 R,525,2457,350,315,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_023_R_TC_46/1497,460,422,717/pct:40/0/default.jpg",A,blue,red,D,,,319,23 R,1497,460,422,717,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_036_R_TC_46/132,2630,267,777/pct:40/0/default.jpg",,,,,T,IN,469,36 R,132,2630,267,777,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_085_R_TC_46/117,3877,310,450/pct:40/0/default.jpg",C,red,blue,D,,,16II,85 R,117,3877,310,450,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_125_V_TC_46/987,4887,815,2420/pct:40/0/default.jpg",P,red,blue,D,,,295,125 V,987,4887,815,2420,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_302_R_TC_46/97,332,840,3520/pct:40/0/default.jpg",P,blue,red; green; yellow,I,,,463,302 R,97,332,840,3520,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_39_V_TC_46/1102,1920,635,805/pct:40/0/default.jpg",V,red,blue; green; yellow,M,,,72,39 V,1102,1920,635,805,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_107_R_TC_46/12,4070,242,627/pct:40/0/default.jpg",Q,blue,red,D,,,136,107 R,12,4070,242,627,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_292_R_TC_46/2070,1795,485,2115/pct:40/0/default.jpg",,,,,T,MC,10,292 R,2070,1795,485,2115,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_048_V_TC_46/1057,3685,735,1212/pct:40/0/default.jpg",F,green,red,D,,,22,48 V,1057,3685,735,1212,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_018_V_TC_46/2535,4487,1182,2430/pct:40/0/default.jpg",A,blue,red,D,,,425,18 V,2535,4487,1182,2430,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_201_R_TC_46/2185,4902,337,1070/pct:40/0/default.jpg",N,blue,red,D,,,10,201 R,2185,4902,337,1070,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_160_R_TC_46/522,4440,542,1067/pct:40/0/default.jpg",E,blue,red,D,,,30,160 R,522,4440,542,1067,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_067_R_TC_46/92,3460,350,520/pct:40/0/default.jpg",S,green,red,D,,,92,67 R,92,3460,350,520,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_162_V_TC_46/1770,5285,290,392/pct:40/0/default.jpg",S,blue,red,D,,,271,162 V,1770,5285,290,392,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_157_V_TC_46/2502,2627,485,2695/pct:40/0/default.jpg",,,,,T,MC,468,157 V,2502,2627,485,2695,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_079_R_TC_46/2927,4970,407,687/pct:40/0/default.jpg",M,red,,S,,,45,79 R,2927,4970,407,687,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_030_V_TC_46/2415,4052,285,1217/pct:40/0/default.jpg",F,blue,red,D,,,319,30 V,2415,4052,285,1217,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_195_V_TC_46/757,4852,145,487/pct:40/0/default.jpg",J,blue,yellow,D,,,48,195 V,757,4852,145,487,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_017_V_TC_46/927,1745,447,1377/pct:40/0/default.jpg",C,blue,red,D,,,16II,17 V,927,1745,447,1377,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_103_TC_46/122,170,482,1025/pct:40/0/default.jpg",D,blue,red,D,,,441,103,122,170,482,1025,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_199_V_TC_46/927,1612,357,2485/pct:40/0/default.jpg",J,blue,red,D,,,16II,199 V,927,1612,357,2485,
"https://stacks.stanford.edu/image/iiif/mm597sr5491%2F299_14_R_TC_46/1415,1482,387,355/pct:40/0/default.jpg",U,red,blue,D,,,299,14 R,1415,1482,387,355,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_22_R_TC_46/402,1302,250,625/pct:40/0/default.jpg",,,,,T,PT,300,22 R,402,1302,250,625,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_111_R_TC_46/1887,5930,540,1585/pct:40/0/default.jpg",Q,blue,red,D,,,10,111 R,1887,5930,540,1585,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_254_V_TC_46/477,1605,592,3750/pct:40/0/default.jpg",,,,,T,MC,463,254 V,477,1605,592,3750,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_124_R_TC_46/415,6385,212,462/pct:40/0/default.jpg",S,blue,red,D,,,10,124 R,415,6385,212,462,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_248_R_TC_46/1945,387,497,467/pct:40/0/default.jpg",,,,,T,IN,437,248 R,1945,387,497,467,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_132_R_TC_46/32,4442,870,1087/pct:40/0/default.jpg",C,blue,red,D,,,11,132 R,32,4442,870,1087,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_164_R_TC_46/805,4212,347,357/pct:40/0/default.jpg",E,blue,red,D,,,27,164 R,805,4212,347,357,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_341_R_TC_46/2405,667,957,835/pct:40/0/default.jpg",D,blue,red,D,,,271,341 R,2405,667,957,835,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_044_R_TC_46/1922,4167,302,3302/pct:40/0/default.jpg",I,red,blue,D,,,485,44 R,1922,4167,302,3302,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_082_V_TC_46/800,2370,642,685/pct:40/0/default.jpg",D,blue,red; green,M,,,270,82 V,800,2370,642,685,probably deus (has s with a bar over it inside)
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_181_V_TC_46/2077,965,302,667/pct:40/0/default.jpg",L,blue,red,D,,,327,181 V,2077,965,302,667,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_114_R_TC_46/262,3242,337,1555/pct:40/0/default.jpg",O,blue,red,D,,,26,114 R,262,3242,337,1555,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_148_R_TC_46/2,915,320,362/pct:40/0/default.jpg",M,blue,red,D,,,628,148 R,2,915,320,362,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_88_V_TC_46/1630,5022,952,1500/pct:40/0/default.jpg",,,,,T,MC,83,88 V,1630,5022,952,1500,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_028_R_TC_46/25,2310,392,905/pct:40/0/default.jpg",L,green,red,D,,,317,28 R,25,2310,392,905,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_034_R_TC_46/2165,5025,247,295/pct:40/0/default.jpg",I,red,blue,D,,,75,34 R,2165,5025,247,295,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_223_TC_46/72,1632,370,595/pct:40/0/default.jpg",,,,,T,PT,51,223,72,1632,370,595,
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_029_TC_46/205,602,460,610/pct:40/0/default.jpg",A,green,,S,,,111,29,205,602,460,610,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_142_V_TC_46/1920,4795,1485,1747/pct:40/0/default.jpg",D,gold,red; blue; green; ,L,,,10,142 V,1920,4795,1485,1747,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_224_V_TC_46/1520,907,522,945/pct:40/0/default.jpg",U,red,blue,D,,,49,224 V,1520,907,522,945,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_003_V_TC_46/1247,5232,225,1490/pct:40/0/default.jpg",I,red,blue,D,,,485,3 V,1247,5232,225,1490,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_061_R_TC_46/210,3195,227,367/pct:40/0/default.jpg",S,blue,,S,,,310,61 R,210,3195,227,367,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_061_R_TC_46/2492,6525,460,810/pct:40/0/default.jpg",A,red,blue,D,,,16II,61 R,2492,6525,460,810,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_006_V_TC_46/1585,1730,347,3012/pct:40/0/default.jpg",I,red,blue,D,,,10,6 V,1585,1730,347,3012,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_198_R_TC_46/2282,2462,265,485/pct:40/0/default.jpg",O,red,blue,D,,,271,198 R,2282,2462,265,485,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_114_R_TC_46/680,2500,305,1615/pct:40/0/default.jpg",U,blue,red,D,,,271,114 R,680,2500,305,1615,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_218_V_TC_46/3577,5157,385,595/pct:40/0/default.jpg",F,blue,red,D,,,10,218 V,3577,5157,385,595,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_043_R_TC_46/1932,4185,1390,2357/pct:40/0/default.jpg",H,red,blue; green; yellow,I,,,11,43 R,1932,4185,1390,2357,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_21_R_TC_46/117,3292,397,400/pct:40/0/default.jpg",C,red,blue; green; yellow,M,,,72,21 R,117,3292,397,400,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_188_V_TC_46/1105,510,537,825/pct:40/0/default.jpg",A,red,blue,D,,,485,188 V,1105,510,537,825,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_134_R_TC_46/432,3617,270,442/pct:40/0/default.jpg",S,red,blue,D,,,29,134 R,432,3617,270,442,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_347_V_TC_46/3617,972,250,717/pct:40/0/default.jpg",I,blue,red,D,,,10,347 V,3617,972,250,717,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_213_R_TC_46/2322,1270,1307,427/pct:40/0/default.jpg",C,blue,red,D,,,27,213 R,2322,1270,1307,427,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_155_R_TC_46/2,2895,252,617/pct:40/0/default.jpg",T,blue,red,D,,,485,155 R,2,2895,252,617,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_7_R_TC_46/120,2827,405,1327/pct:40/0/default.jpg",,,,,T,MC,202,7 R,120,2827,405,1327,
"https://stacks.stanford.edu/image/iiif/hy311gn2645%2F451_002_V_TC_46/1207,712,367,605/pct:40/0/default.jpg",C,green,red,D,,,451,2 V,1207,712,367,605,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_66_V_TC_46/1827,5125,472,547/pct:40/0/default.jpg",P,blue,red,D,,,300,66 V,1827,5125,472,547,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_036_V_TC_46/1107,2785,297,887/pct:40/0/default.jpg",F,blue,red,D,,,468,36 V,1107,2785,297,887,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_329_V_TC_46/2272,395,180,2960/pct:40/0/default.jpg",J,blue,red,D,,,463,329 V,2272,395,180,2960,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_112_R_TC_46/2247,2205,172,315/pct:40/0/default.jpg",S,red,blue,D,,,75,112 R,2247,2205,172,315,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_023_R_TC_46/562,4130,612,1695/pct:40/0/default.jpg",H,red,blue,D,,,222,23 R,562,4130,612,1695,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_089_V_TC_46/937,1817,770,3015/pct:40/0/default.jpg",A,blue,red,D,,,16II,89 V,937,1817,770,3015,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_251_TC_46/122,1335,425,635/pct:40/0/default.jpg",H,green,red,D,,,51,251,122,1335,425,635,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_144_V_TC_46/3825,2505,247,382/pct:40/0/default.jpg",E,blue,red,D,,,10,144 V,3825,2505,247,382,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_130_V_TC_46/1080,5595,582,542/pct:40/0/default.jpg",E,red,blue,D,,,437,130 V,1080,5595,582,542,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_357_V_TC_46/3005,862,795,3072/pct:40/0/default.jpg",P,red,blue; green,M,,,485,357 V,3005,862,795,3072,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_025_R_TC_46/2312,4305,407,407/pct:40/0/default.jpg",C,blue,red,D,,,406,25 R,2312,4305,407,407,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_347_V_TC_46/3115,3360,615,962/pct:40/0/default.jpg",A,blue,red,D,,,271,347 V,3115,3360,615,962,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_101_V_TC_46/3892,1430,987,1150/pct:40/0/default.jpg",T,blue,red,D,,,11,101 V,3892,1430,987,1150,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_291_V_TC_46/3687,865,435,1220/pct:40/0/default.jpg",P,blue,red,D,,,10,291 V,3687,865,435,1220,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_121_R_TC_46/4362,5055,482,470/pct:40/0/default.jpg",,,,,T,IN,26,121 R,4362,5055,482,470,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_119_V_TC_46/1525,1645,315,515/pct:40/0/default.jpg",E,red,blue,D,,,29,119 V,1525,1645,315,515,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_081_R_TC_46/180,832,187,490/pct:40/0/default.jpg",F,blue,,S,,,469,81 R,180,832,187,490,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_185_R_TC_46/1785,3430,670,3410/pct:40/0/default.jpg",C,blue,red,D,,,485,185 R,1785,3430,670,3410,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_229_R_TC_46/2070,1227,610,495/pct:40/0/default.jpg",D,red,blue,D,,,75,229 R,2070,1227,610,495,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_099_R_TC_46/157,402,585,1737/pct:40/0/default.jpg",U,blue,red,D,,,468,99 R,157,402,585,1737,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_141_R_TC_46/2,395,605,625/pct:40/0/default.jpg",U,red,blue,M,,,485,141 R,2,395,605,625,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_208_R_TC_46/2,4540,437,1515/pct:40/0/default.jpg",A,blue,red,D,,,16II,208 R,2,4540,437,1515,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_287_R_TC_46/222,4267,337,580/pct:40/0/default.jpg",,,,,T,IN,463,287 R,222,4267,337,580,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_017_R_TC_46/2305,1312,307,2800/pct:40/0/default.jpg",I,blue,red,D,,,271,17 R,2305,1312,307,2800,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_b_R_TC_46/95,5480,517,952/pct:40/0/default.jpg",S,red,blue,D,,,26,b R,95,5480,517,952,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_019_V_TC_46/617,567,267,407/pct:40/0/default.jpg",E,red,blue,D,,,319,19 V,617,567,267,407,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_266_V_TC_46/3540,3857,1247,1225/pct:40/0/default.jpg",V,gold,blue; green; red; yellow,L,,,3,266 V,3540,3857,1247,1225,Historiated
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_009_R_TC_46/2,5612,287,622/pct:40/0/default.jpg",H,blue,red,D,,,29,9 R,2,5612,287,622,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_128_R_TC_46/310,3287,352,320/pct:40/0/default.jpg",D,red,blue,D,,,75,128 R,310,3287,352,320,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_103_V_TC_46/1717,362,582,3475/pct:40/0/default.jpg",J,red,blue,D,,,83,103 V,1717,362,582,3475,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_117_R_TC_46/127,827,960,4065/pct:40/0/default.jpg",M,blue,red,D,,,50,117 R,127,827,960,4065,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_049_R_TC_46/3187,3095,220,747/pct:40/0/default.jpg",,,,,T,IN,463,49 R,3187,3095,220,747,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_69_R_TC_46/2225,3487,557,4310/pct:40/0/default.jpg",Q,red,blue,D,,,50,69 R,2225,3487,557,4310,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_131_R_TC_46/1937,2692,320,505/pct:40/0/default.jpg",L,blue,red,D,,,437,131 R,1937,2692,320,505,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_187_V_TC_46/3100,2017,462,1135/pct:40/0/default.jpg",D,red,blue,D,,,485,187 V,3100,2017,462,1135,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_133_R_TC_46/862,895,210,1900/pct:40/0/default.jpg",E,blue,red,D,,,271,133 R,862,895,210,1900,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_163_V_TC_46/3045,395,345,585/pct:40/0/default.jpg",,,,,T,IN,437,163 V,3045,395,345,585,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_050_V_TC_46/3480,1320,362,1062/pct:40/0/default.jpg",P,red,blue,D,,,29,50 V,3480,1320,362,1062,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_90_R_TC_46/282,5810,615,887/pct:40/0/default.jpg",O,blue,red,D,,,83,90 R,282,5810,615,887,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_202_R_TC_46/2025,1692,370,2787/pct:40/0/default.jpg",J,red,blue,D,,,437,202 R,2025,1692,370,2787,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_090_R_TC_46/170,3687,607,997/pct:40/0/default.jpg",S,blue,red,D,,,402,90 R,170,3687,607,997,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_135_TC_46/222,3645,367,467/pct:40/0/default.jpg",V,blue,red,D,,,51,135,222,3645,367,467,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_106_R_TC_46/457,2070,340,405/pct:40/0/default.jpg",E,red,blue,D,,,29,106 R,457,2070,340,405,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_097_V_TC_46/2882,432,557,240/pct:40/0/default.jpg",,,,,T,IN,437,97 V,2882,432,557,240,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_646_R_TC_46/1352,640,117,362/pct:40/0/default.jpg",,,,,T,IN,484,646 R,1352,640,117,362,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_152_V_TC_46/3280,4702,417,470/pct:40/0/default.jpg",R,red,blue,D,,,16II,152 V,3280,4702,417,470,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_1_R_TC_46/2687,5435,1030,1832/pct:40/0/default.jpg",P,blue,red,D,,,62,1 R,2687,5435,1030,1832,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_220_V_TC_46/1842,2662,447,605/pct:40/0/default.jpg",E,blue,red,D,,,83,220 V,1842,2662,447,605,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_247_R_TC_46/312,662,1152,1202/pct:40/0/default.jpg",N,red,blue,M,,,49,247 R,312,662,1152,1202,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_165_V_TC_46/1797,2325,230,355/pct:40/0/default.jpg",E,red,blue,D,,,75,165 V,1797,2325,230,355,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_117_V_TC_46/2730,937,250,305/pct:40/0/default.jpg",U,red,blue; green,M,,,463,117 V,2730,937,250,305,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_149_V_TC_46/3582,4370,630,942/pct:40/0/default.jpg",S,blue,red; yellow,M,,,295,149 V,3582,4370,630,942,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_199_TC_46/277,640,375,555/pct:40/0/default.jpg",P,blue,red,D,,,51,199,277,640,375,555,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_439_V_TC_46/1432,2427,425,1170/pct:40/0/default.jpg",E,blue,red,D,,,49,439 V,1432,2427,425,1170,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_153_V_TC_46/3347,5105,512,2040/pct:40/0/default.jpg",,,,,T,MC,16II,153 V,3347,5105,512,2040,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_113_R_TC_46/627,3285,655,1997/pct:40/0/default.jpg",A,blue,red,D,,,27,113 R,627,3285,655,1997,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_031_V_TC_46/3675,2245,265,560/pct:40/0/default.jpg",O,blue,red,D,,,29,31 V,3675,2245,265,560,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_155_V_TC_46/617,3037,337,375/pct:40/0/default.jpg",E,red,blue,D,,,438,155 V,617,3037,337,375,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_071_R_TC_46/2337,1005,677,340/pct:40/0/default.jpg",N,red,blue,D,,,75,71 R,2337,1005,677,340,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_38_R_TC_46/4567,5892,135,530/pct:40/0/default.jpg",I,red,,S,,,300,38 R,4567,5892,135,530,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_205_V_TC_46/1760,2702,457,242/pct:40/0/default.jpg",I,blue,gold; red; green; yellow,L,,,48,205 V,1760,2702,457,242,"captured only top text part, but is part of a large inhabited letter"
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_142_V_TC_46/782,1167,592,635/pct:40/0/default.jpg",C,blue,purple; yellow,M,,,628,142 V,782,1167,592,635,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_095_V_TC_46/3540,6170,1065,1017/pct:40/0/default.jpg",O,blue,green; red,M,,,22,95 V,3540,6170,1065,1017,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_37_V_TC_46/1002,582,495,1942/pct:40/0/default.jpg",Q,blue,red,D,,,50,37 V,1002,582,495,1942,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_117_V_TC_46/1027,2307,347,2297/pct:40/0/default.jpg",J,red,blue,D,,,16II,117 V,1027,2307,347,2297,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_39_TC_46/2,4432,655,817/pct:40/0/default.jpg",A,red,blue,D,,,312,39,2,4432,655,817,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_62_V_TC_46/3052,3165,607,765/pct:40/0/default.jpg",Q,blue,red,D,,,315,62 V,3052,3165,607,765,
