URL,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_422_V_TC_46/2370,2192,207,100/pct:40/0/default.jpg",,463,422 V,2370,2192,207,100,
"https://stacks.stanford.edu/image/iiif/wd305nz9008%2F281_113_V_TC_46/2702,2152,915,125/pct:40/0/default.jpg",,281,113 V,2702,2152,915,125,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_001_V_TC_46/3292,6432,1047,135/pct:40/0/default.jpg",,230,1 V,3292,6432,1047,135,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_38_V_TC_46/4180,3535,602,157/pct:40/0/default.jpg",,83,38 V,4180,3535,602,157,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_280_R_TC_46/2587,3800,422,120/pct:40/0/default.jpg",,317,280 R,2587,3800,422,120,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_148_R_TC_46/857,3665,1055,112/pct:40/0/default.jpg",,473,148 R,857,3665,1055,112,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_127_R_TC_46/357,4752,792,170/pct:40/0/default.jpg",,468,127 R,357,4752,792,170,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_016_V_TC_46/3230,6035,777,110/pct:40/0/default.jpg",,230,16 V,3230,6035,777,110,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_061_R_TC_46/2672,4072,202,95/pct:40/0/default.jpg",,406,61 R,2672,4072,202,95,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_296_V_TC_46/1665,5640,320,120/pct:40/0/default.jpg",,10,296 V,1665,5640,320,120,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_135_V_TC_46/1765,1840,525,137/pct:40/0/default.jpg",,356,135 V,1765,1840,525,137,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_155_R_TC_46/1137,4052,1455,65/pct:40/0/default.jpg",,45,155 R,1137,4052,1455,65,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_204_R_TC_46/4975,2992,507,85/pct:40/0/default.jpg",,271,204 R,4975,2992,507,85,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_65_R_TC_46/1152,3612,412,75/pct:40/0/default.jpg",,277,65 R,1152,3612,412,75,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_006_V_TC_46/3312,3635,142,65/pct:40/0/default.jpg",,505,6 V,3312,3635,142,65,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_077_V_TC_46/1495,3017,367,80/pct:40/0/default.jpg",,271,77 V,1495,3017,367,80,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_059_V_TC_46/402,4660,320,127/pct:40/0/default.jpg",,230,59 V,402,4660,320,127,
"https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_SFE_TC_46/350,1062,85,30/pct:40/0/default.jpg",,228,SFE,350,1062,85,30,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_335_R_TC_46/1882,4290,380,112/pct:40/0/default.jpg",,10,335 R,1882,4290,380,112,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_001_R_TC_46/342,7055,150,75/pct:40/0/default.jpg",,271,1 R,342,7055,150,75,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_177_R_TC_46/812,2885,252,110/pct:40/0/default.jpg",,483,177 R,812,2885,252,110,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_232_R_TC_46/1685,417,622,135/pct:40/0/default.jpg",,271,232 R,1685,417,622,135,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_016_V_TC_46/3047,1242,510,135/pct:40/0/default.jpg",,330,16 V,3047,1242,510,135,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_041_TC_46/1130,3932,325,137/pct:40/0/default.jpg",,422,41,1130,3932,325,137,
"https://stacks.stanford.edu/image/iiif/xq050qp5257%2F267_51_R_TC_46/315,890,182,82/pct:40/0/default.jpg",,267,51 R,315,890,182,82,
"https://stacks.stanford.edu/image/iiif/jf942rk0336%2F236_010_V_TC_46/3442,2587,662,185/pct:40/0/default.jpg",,236,10 V,3442,2587,662,185,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_357_V_TC_46/3352,722,385,120/pct:40/0/default.jpg",,10,357 V,3352,722,385,120,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_319_V_TC_46/3405,2847,407,115/pct:40/0/default.jpg",,10,319 V,3405,2847,407,115,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_145_R_TC_46/2437,4320,505,97/pct:40/0/default.jpg",,463,145 R,2437,4320,505,97,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_120_V_TC_46/2210,2810,527,140/pct:40/0/default.jpg",,470,120 V,2210,2810,527,140,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_204_TC_46/3780,3855,522,135/pct:40/0/default.jpg",,51,204,3780,3855,522,135,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_281_V_TC_46/2845,1247,335,117/pct:40/0/default.jpg",,463,281 V,2845,1247,335,117,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_117_V_TC_46/4092,4645,665,155/pct:40/0/default.jpg",,83,117 V,4092,4645,665,155,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_088_V_TC_46/4735,657,582,130/pct:40/0/default.jpg",,511,88 V,4735,657,582,130,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_129_R_TC_46/1645,3487,307,115/pct:40/0/default.jpg",,397,129 R,1645,3487,307,115,
"https://stacks.stanford.edu/image/iiif/wg555fw2314%2F330_079_R_TC_46/1422,3707,635,117/pct:40/0/default.jpg",,330,79 R,1422,3707,635,117,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_36_V_TC_46/3220,4755,2000,60/pct:40/0/default.jpg",,62,36 V,3220,4755,2000,60,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_044_R_TC_46/3162,2585,332,70/pct:40/0/default.jpg",,327,44 R,3162,2585,332,70,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_134_R_TC_46/2947,2552,440,92/pct:40/0/default.jpg",,49,134 R,2947,2552,440,92,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_iii_R_TC_46/2287,3285,262,122/pct:40/0/default.jpg",,295,iii R,2287,3285,262,122,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_030_R_TC_46/2267,4222,255,112/pct:40/0/default.jpg",,397,30 R,2267,4222,255,112,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_114_R_TC_46/2622,6660,1957,162/pct:40/0/default.jpg",,212,114 R,2622,6660,1957,162,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_164_V_TC_46/2452,4955,352,155/pct:40/0/default.jpg",,273,164 V,2452,4955,352,155,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_161_V_TC_46/1660,520,237,107/pct:40/0/default.jpg",,130,161 V,1660,520,237,107,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_095_V_TC_46/1575,1920,217,97/pct:40/0/default.jpg",,356,95 V,1575,1920,217,97,
"https://stacks.stanford.edu/image/iiif/gs070yh9296%2F339_039_V_TC_46/880,4625,232,100/pct:40/0/default.jpg",,339,39 V,880,4625,232,100,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_107_R_TC_46/1952,1995,320,85/pct:40/0/default.jpg",,277,107 R,1952,1995,320,85,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_78_V_TC_46/5672,6727,547,165/pct:40/0/default.jpg",,94,78 V,5672,6727,547,165,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_85_R_TC_46/1872,1762,347,102/pct:40/0/default.jpg",,186,85 R,1872,1762,347,102,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_17_V_TC_46/4335,3890,307,115/pct:40/0/default.jpg",,27,17 V,4335,3890,307,115,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_71_R_TC_46/3945,6710,447,135/pct:40/0/default.jpg",,150,71 R,3945,6710,447,135,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_184_R_TC_46/487,5875,1380,50/pct:40/0/default.jpg",,55,184 R,487,5875,1380,50,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_74_V_TC_46/2535,3330,605,127/pct:40/0/default.jpg",,202,74 V,2535,3330,605,127,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_062_R_TC_46/5027,1630,527,110/pct:40/0/default.jpg",,16II,62 R,5027,1630,527,110,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_279_R_TC_46/3677,462,325,90/pct:40/0/default.jpg",,16II,279 R,3677,462,325,90,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_235_V_TC_46/3397,1200,397,120/pct:40/0/default.jpg",,10,235 V,3397,1200,397,120,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_013_V_TC_46/3095,3480,377,157/pct:40/0/default.jpg",,214,13 V,3095,3480,377,157,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_181_R_TC_46/3777,2777,660,120/pct:40/0/default.jpg",,27,181 R,3777,2777,660,120,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_82_V_TC_46/4192,5697,655,127/pct:40/0/default.jpg",,83,82 V,4192,5697,655,127,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_11_R_TC_46/2402,2545,207,100/pct:40/0/default.jpg",,62,11 R,2402,2545,207,100,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_073_TC_46/2465,1042,1700,137/pct:40/0/default.jpg",,51,73,2465,1042,1700,137,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_63_R_TC_46/2900,3642,337,167/pct:40/0/default.jpg",,300,63 R,2900,3642,337,167,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_127_TC_46/600,3237,322,135/pct:40/0/default.jpg",,51,127,600,3237,322,135,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_72_R_TC_46/3210,5307,1012,167/pct:40/0/default.jpg",,300,72 R,3210,5307,1012,167,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_026_R_TC_46/1652,4625,1295,130/pct:40/0/default.jpg",,214,26 R,1652,4625,1295,130,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_203_R_TC_46/2642,6087,827,155/pct:40/0/default.jpg",,83,203 R,2642,6087,827,155,
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_242_TC_46/4885,4682,445,195/pct:40/0/default.jpg",,111,242,4885,4682,445,195,
"https://stacks.stanford.edu/image/iiif/kd968dg9386%2F042_15_R_TC_46/3510,5880,547,165/pct:40/0/default.jpg",,42,15 R,3510,5880,547,165,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_19_R_TC_46/1355,5582,907,85/pct:40/0/default.jpg",,277,19 R,1355,5582,907,85,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_17_V_TC_46/4780,2507,295,147/pct:40/0/default.jpg",,50,17 V,4780,2507,295,147,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_001_V_TC_46/2720,8090,250,107/pct:40/0/default.jpg",,271,1 V,2720,8090,250,107,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_229_TC_46/2907,1752,1047,150/pct:40/0/default.jpg",,51,229,2907,1752,1047,150,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_034_V_FLD_O_TC_46/2340,4447,1272,117/pct:40/0/default.jpg",,29,34 V,2340,4447,1272,117,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_240_V_TC_46/1930,6615,717,97/pct:40/0/default.jpg",,75,240 V,1930,6615,717,97,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_225_V_TC_46/2857,3945,300,137/pct:40/0/default.jpg",,30,225 V,2857,3945,300,137,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_5_V_TC_46/1865,3995,475,137/pct:40/0/default.jpg",,50,5 V,1865,3995,475,137,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_058_V_TC_46/2350,3225,647,135/pct:40/0/default.jpg",,470,58 V,2350,3225,647,135,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_165_V_TC_46/5225,5812,207,70/pct:40/0/default.jpg",,4,165 V,5225,5812,207,70,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_283_V_TC_46/4167,415,202,95/pct:40/0/default.jpg",,485,283 V,4167,415,202,95,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xiv_V_TC_46/1712,5212,252,92/pct:40/0/default.jpg",,22,xiv V,1712,5212,252,92,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_iii_R_FLD_O_TC_46/3262,4750,387,107/pct:40/0/default.jpg",,26,iii R,3262,4750,387,107,
"https://stacks.stanford.edu/image/iiif/db985sg7205%2F376_fib_TC_46/2760,3665,235,57/pct:40/0/default.jpg",,376,fib,2760,3665,235,57,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_168_V_TC_46/1225,4052,865,190/pct:40/0/default.jpg",,47,168 V,1225,4052,865,190,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_198_V_TC_46/4322,3755,1537,137/pct:40/0/default.jpg",,46,198 V,4322,3755,1537,137,
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_046_R_TC_46/2267,907,525,107/pct:40/0/default.jpg",,214,46 R,2267,907,525,107,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_034_V_TC_46/1077,4332,192,80/pct:40/0/default.jpg",,406,34 V,1077,4332,192,80,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_iv_R_TC_46/2332,4895,317,112/pct:40/0/default.jpg",,83,iv R,2332,4895,317,112,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_7_V_TC_46/1935,3890,637,75/pct:40/0/default.jpg",,277,7 V,1935,3890,637,75,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_161_V_TC_46/1760,3015,337,155/pct:40/0/default.jpg",,83,161 V,1760,3015,337,155,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_020_V_TC_46/1867,4867,672,72/pct:40/0/default.jpg",,75,20 V,1867,4867,672,72,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_76_V_TC_46/4275,1905,960,165/pct:40/0/default.jpg",,83,76 V,4275,1905,960,165,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_100_R_TC_46/107,5955,850,197/pct:40/0/default.jpg",,47,100 R,107,5955,850,197,
"https://stacks.stanford.edu/image/iiif/cg474kk2275%2F188_347_TC_46/2695,1627,385,180/pct:40/0/default.jpg",,188,347,2695,1627,385,180,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_077_V_TC_46/647,3450,340,125/pct:40/0/default.jpg",,230,77 V,647,3450,340,125,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_136_V_TC_46/2930,2620,227,95/pct:40/0/default.jpg",,397,136 V,2930,2620,227,95,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_177_V_TC_46/1997,5620,1377,87/pct:40/0/default.jpg",,271,177 V,1997,5620,1377,87,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_194_R_TC_46/2387,1010,505,97/pct:40/0/default.jpg",,130,194 R,2387,1010,505,97,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_007_R_TC_46/2400,6120,1350,75/pct:40/0/default.jpg",,271,7 R,2400,6120,1350,75,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_viii_R_TC_46/3830,1277,545,100/pct:40/0/default.jpg",,22,viii R,3830,1277,545,100,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_207_R_TC_46/250,5247,282,100/pct:40/0/default.jpg",,130,207 R,250,5247,282,100,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_85_V_TC_46/3490,3707,1372,180/pct:40/0/default.jpg",,269,85 V,3490,3707,1372,180,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_084_V_TC_46/3370,800,525,90/pct:40/0/default.jpg",,130,84 V,3370,800,525,90,
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_120_V_TC_46/1420,2257,707,100/pct:40/0/default.jpg",,356,120 V,1420,2257,707,100,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_057_R_TC_46/2077,3722,430,127/pct:40/0/default.jpg",,375,57 R,2077,3722,430,127,
"https://stacks.stanford.edu/image/iiif/rk793ps8480%2F276_115_V_TC_46/1615,1472,420,130/pct:40/0/default.jpg",,276,115 V,1615,1472,420,130,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_125_V_TC_46/2045,1347,1342,82/pct:40/0/default.jpg",,186,125 V,2045,1347,1342,82,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_033_V_TC_46/472,4887,1412,122/pct:40/0/default.jpg",,271,33 V,472,4887,1412,122,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_107_V_TC_46/2070,4835,587,75/pct:40/0/default.jpg",,277,107 V,2070,4835,587,75,
"https://stacks.stanford.edu/image/iiif/pj101rk1280%2F291_143_V_TC_46/4257,1667,277,125/pct:40/0/default.jpg",,291,143 V,4257,1667,277,125,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_182_V_TC_46/4512,3367,410,135/pct:40/0/default.jpg",,252,182 V,4512,3367,410,135,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_271_V_TC_46/1102,3025,385,72/pct:40/0/default.jpg",,48,271 V,1102,3025,385,72,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_74_V_TC_46/2012,3685,650,90/pct:40/0/default.jpg",,277,74 V,2012,3685,650,90,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_272_V_TC_46/1857,3422,500,75/pct:40/0/default.jpg",,48,272 V,1857,3422,500,75,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_081_V_TC_46/2680,1922,415,125/pct:40/0/default.jpg",,462,81 V,2680,1922,415,125,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_256_R_TC_46/755,527,362,137/pct:40/0/default.jpg",,438,256 R,755,527,362,137,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_45_R_TC_46/2580,6852,1112,152/pct:40/0/default.jpg",,280,45 R,2580,6852,1112,152,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_010_V_TC_46/4850,5267,475,122/pct:40/0/default.jpg",,511,10 V,4850,5267,475,122,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_275_R_TC_46/485,3047,285,72/pct:40/0/default.jpg",,48,275 R,485,3047,285,72,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_59_V_TC_46/4220,3147,410,165/pct:40/0/default.jpg",,300,59 V,4220,3147,410,165,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_24_V_TC_46/4082,882,355,142/pct:40/0/default.jpg",,31,24 V,4082,882,355,142,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_24_V_TC_46/1965,1915,682,85/pct:40/0/default.jpg",,277,24 V,1965,1915,682,85,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_078_V_TC_46/3265,4305,257,115/pct:40/0/default.jpg",,375,78 V,3265,4305,257,115,
"https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_033_TC_46/4320,1407,615,265/pct:40/0/default.jpg",,41,33,4320,1407,615,265,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_57_V_TC_46/2312,1077,515,92/pct:40/0/default.jpg",,186,57 V,2312,1077,515,92,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_113_V_TC_46/2555,4062,412,122/pct:40/0/default.jpg",,187,113 V,2555,4062,412,122,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_23_R_TC_46/1525,1420,297,87/pct:40/0/default.jpg",,277,23 R,1525,1420,297,87,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_085_R_TC_46/2020,815,472,117/pct:40/0/default.jpg",,397,85 R,2020,815,472,117,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_71_V_TC_46/142,4147,1740,155/pct:40/0/default.jpg",,83,71 V,142,4147,1740,155,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_085_V_TC_46/3460,1155,392,112/pct:40/0/default.jpg",,10,85 V,3460,1155,392,112,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_058_R_TC_46/1827,1147,470,100/pct:40/0/default.jpg",,271,58 R,1827,1147,470,100,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xv_V_TC_46/3230,1507,367,97/pct:40/0/default.jpg",,22,xv V,3230,1507,367,97,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_100_V_TC_46/2862,6322,332,162/pct:40/0/default.jpg",,50,100 V,2862,6322,332,162,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_248_R_TC_46/1642,1277,352,92/pct:40/0/default.jpg",,480,248 R,1642,1277,352,92,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_155_R_TC_46/122,4585,897,187/pct:40/0/default.jpg",,47,155 R,122,4585,897,187,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_31_V_TC_46/2177,3897,472,87/pct:40/0/default.jpg",,277,31 V,2177,3897,472,87,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_153_V_TC_46/3152,3490,307,130/pct:40/0/default.jpg",,92,153 V,3152,3490,307,130,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_250_TC_46/3615,2647,487,105/pct:40/0/default.jpg",,51,250,3615,2647,487,105,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_009_V_TC_46/2130,1802,417,127/pct:40/0/default.jpg",,230,9 V,2130,1802,417,127,
"https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_27_V_TC_46/2395,4692,1480,112/pct:40/0/default.jpg",,164,27 V,2395,4692,1480,112,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_141_V_TC_46/1225,6260,777,110/pct:40/0/default.jpg",,277,141 V,1225,6260,777,110,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_69_R_TC_46/3760,2747,395,162/pct:40/0/default.jpg",,300,69 R,3760,2747,395,162,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_016_V_TC_46/787,3295,447,127/pct:40/0/default.jpg",,230,16 V,787,3295,447,127,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_84_V_TC_46/2497,3210,365,157/pct:40/0/default.jpg",,50,84 V,2497,3210,365,157,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_025_R_TC_46/1580,2397,437,107/pct:40/0/default.jpg",,438,25 R,1580,2397,437,107,
"https://stacks.stanford.edu/image/iiif/qv912yv7154%2F229_77_R_TC_46/1720,5027,957,130/pct:40/0/default.jpg",,229,77 R,1720,5027,957,130,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_214_V_TC_46/2905,4427,395,130/pct:40/0/default.jpg",,30,214 V,2905,4427,395,130,
"https://stacks.stanford.edu/image/iiif/qt651bq6363%2F466_121_TC_46/2345,2125,272,135/pct:40/0/default.jpg",,466,121,2345,2125,272,135,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_163_R_TC_46/3960,6212,1417,117/pct:40/0/default.jpg",,271,163 R,3960,6212,1417,117,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_85_R_TC_46/1882,2352,340,95/pct:40/0/default.jpg",,186,85 R,1882,2352,340,95,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_34_R_TC_46/1945,4185,352,92/pct:40/0/default.jpg",,62,34 R,1945,4185,352,92,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_172_R_TC_46/377,4827,272,95/pct:40/0/default.jpg",,75,172 R,377,4827,272,95,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_116_R_TC_46/325,6802,297,147/pct:40/0/default.jpg",,75,116 R,325,6802,297,147,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_270_R_TC_46/2052,2620,347,72/pct:40/0/default.jpg",,48,270 R,2052,2620,347,72,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_098_R_TC_46/3875,6187,230,97/pct:40/0/default.jpg",,75,98 R,3875,6187,230,97,
"https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_022_TC_46/3852,4317,1087,277/pct:40/0/default.jpg",,41,22,3852,4317,1087,277,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_41_V_TC_46/4892,2100,340,95/pct:40/0/default.jpg",,62,41 V,4892,2100,340,95,
